Category,Gold,Silver,Platinum,Rhodium,Nickel,Tin,Lithium,Aluminum,Carbon,Profit ($),Recovery_Status,Recyclable,Non_Recyclable
3,7.96,3.02,0.9,9.74,1.2,4.01,9.89,0.52,3.02,441,0,0,1
3,1.59,5.02,4.02,7.72,6.77,2.48,7.96,3.65,0.53,296,0,1,0
0,2.23,2.21,5.3,7.41,1.04,1.28,2.08,8.71,8.54,394,0,0,1
0,9.46,1.0,2.03,1.0,1.79,9.56,3.12,6.42,5.24,574,1,0,1
3,1.5,3.08,3.65,9.65,4.33,6.18,5.34,3.79,0.99,271,0,1,0
3,8.99,2.62,9.88,9.91,2.93,4.04,4.68,3.57,0.86,972,1,0,1
2,7.03,4.99,4.78,9.55,4.38,0.69,8.47,0.17,5.35,604,1,0,1
3,1.77,1.9,2.47,5.72,9.38,7.46,1.11,1.47,5.51,220,0,1,0
3,4.94,1.42,2.35,9.21,8.12,6.27,3.44,2.76,8.0,369,0,0,1
3,8.89,5.06,9.57,8.42,3.66,7.9,4.05,9.84,7.74,952,1,0,1
2,6.36,5.73,0.4,9.42,6.33,8.69,4.49,9.77,3.21,337,0,0,1
0,7.04,7.14,7.98,2.26,5.13,0.21,5.24,9.64,2.89,777,1,0,1
3,8.22,5.75,9.23,7.22,0.41,4.65,0.61,0.79,7.83,901,1,0,1
1,2.46,2.07,5.49,9.25,5.85,5.73,6.04,2.78,5.27,416,0,0,1
3,4.32,1.94,2.61,0.75,4.21,2.96,8.22,7.7,6.75,353,0,0,1
1,3.71,1.25,7.63,0.13,5.89,2.36,0.53,2.89,5.12,591,1,0,1
0,7.57,4.58,2.0,4.29,3.17,8.68,1.59,8.34,5.5,481,0,0,1
2,1.11,6.25,5.24,6.46,0.36,5.69,5.8,7.49,1.29,339,0,0,1
1,7.53,5.71,3.55,9.6,0.86,9.95,8.34,3.46,6.9,563,1,0,1
0,9.75,1.39,0.28,3.19,9.24,9.43,2.82,0.47,1.1,495,0,0,1
0,2.61,0.4,7.3,4.01,9.03,1.09,5.13,4.59,6.05,519,1,0,1
2,3.06,0.76,2.76,5.99,9.4,4.81,2.66,0.43,7.07,298,0,1,0
2,0.86,2.25,5.27,5.81,6.88,9.47,1.58,4.27,0.14,326,0,0,1
2,0.18,3.3,4.16,4.83,7.14,2.44,9.93,1.99,7.07,233,0,1,0
0,5.28,1.04,6.51,1.66,6.37,5.86,7.59,0.45,8.31,609,1,0,1
3,4.31,7.69,2.14,3.83,0.51,9.97,7.96,2.74,3.75,331,0,0,1
2,3.2,4.35,7.41,4.7,5.63,7.34,4.01,5.4,5.58,556,1,0,1
3,8.12,4.41,4.36,4.52,6.13,1.26,1.03,4.6,2.82,635,1,0,1
1,5.39,8.22,2.47,4.43,6.93,5.24,6.82,7.73,1.43,402,0,0,1
1,1.98,5.34,8.51,1.12,6.18,4.93,7.92,8.62,2.94,556,1,0,1
0,4.48,2.25,7.32,9.4,8.3,2.23,4.74,1.83,0.22,613,1,0,1
0,9.73,6.19,3.99,1.39,8.31,8.66,0.29,3.01,9.36,695,1,0,1
1,0.63,8.05,6.25,4.29,6.15,5.65,5.75,9.31,6.0,370,0,0,1
2,1.98,1.5,9.21,3.9,1.87,4.33,9.52,2.78,2.56,591,1,0,1
0,9.19,1.83,5.08,9.0,9.36,8.54,1.99,5.83,7.87,725,1,0,1
3,7.88,3.19,9.83,0.16,0.9,4.07,6.82,4.72,5.01,915,1,0,1
0,7.57,2.39,6.45,1.21,6.48,1.5,5.28,2.75,3.05,719,1,0,1
0,0.6,1.74,1.81,3.64,7.12,1.15,3.95,4.96,2.52,127,0,1,0
2,8.61,4.01,0.9,1.7,3.69,5.59,0.46,6.42,4.0,473,0,0,1
2,7.29,3.52,3.46,5.6,0.57,5.62,9.13,9.41,7.21,545,1,0,1
1,8.38,1.17,0.88,6.17,6.24,5.32,0.91,2.52,1.02,459,0,0,1
1,3.1,6.9,4.1,5.47,6.64,6.99,9.05,7.88,6.55,376,0,0,1
0,6.72,4.0,3.05,9.36,2.88,6.53,8.25,6.83,2.88,496,0,0,1
1,5.03,0.53,2.34,2.79,1.67,8.09,1.56,5.5,4.58,373,0,0,1
0,7.62,3.99,8.24,7.56,2.59,5.92,2.4,6.29,4.5,818,1,0,1
3,5.58,2.78,5.94,4.41,9.39,7.58,6.76,6.57,7.16,594,1,0,1
2,3.91,5.36,4.39,9.6,8.67,7.94,8.74,4.08,7.73,430,0,0,1
1,9.0,5.85,8.87,5.46,7.19,3.22,6.47,6.35,9.17,921,1,0,1
0,7.72,4.33,2.23,4.9,8.49,1.7,0.25,5.31,5.81,501,1,0,1
3,6.69,3.89,0.42,3.63,8.4,0.65,2.29,0.24,4.69,353,0,0,1
0,1.77,5.64,2.77,6.19,2.11,5.76,8.0,9.9,2.71,238,0,1,0
1,9.63,0.89,3.0,8.16,4.16,7.53,9.96,5.91,0.44,634,1,0,1
3,1.49,5.63,3.64,0.17,0.15,5.67,2.48,8.01,3.33,271,0,1,0
2,9.42,3.32,2.15,0.11,9.23,4.84,8.97,6.13,6.53,580,1,0,1
0,0.52,0.37,8.71,2.67,5.82,3.74,7.39,9.38,0.53,492,0,0,1
0,3.58,4.39,2.92,8.83,0.97,7.89,6.35,3.46,3.83,335,0,0,1
0,5.58,8.34,2.44,7.01,8.51,2.59,4.29,2.68,6.63,409,0,0,1
3,5.71,1.64,9.33,1.21,4.95,5.4,5.53,8.71,0.58,781,1,0,1
0,7.35,7.72,3.19,3.88,1.33,9.76,3.77,6.41,1.01,536,1,0,1
0,0.96,8.97,5.5,0.25,3.88,8.78,2.64,9.54,5.21,347,0,0,1
2,5.56,1.92,5.61,3.7,0.65,3.45,9.75,0.84,7.88,574,1,0,1
3,6.94,5.53,8.85,3.47,7.85,9.22,1.67,7.4,6.93,818,1,0,1
0,5.65,3.91,3.4,8.41,2.68,0.42,2.34,6.7,5.55,462,0,0,1
0,1.61,3.01,1.1,6.38,4.04,7.3,3.56,9.59,2.35,139,0,1,0
3,8.79,1.19,9.0,7.45,8.16,6.96,9.23,6.84,4.39,915,1,0,1
2,8.29,1.33,5.11,3.33,2.43,8.53,1.3,6.4,4.95,682,1,0,1
3,6.61,9.7,5.36,7.98,4.74,9.98,2.61,6.04,2.58,617,1,0,1
3,5.27,9.71,4.37,1.84,1.7,6.36,9.14,0.71,9.38,498,0,0,1
1,7.11,9.61,9.24,6.52,7.66,3.82,6.08,4.94,7.7,850,1,0,1
0,0.17,1.46,3.7,1.64,1.39,3.92,9.61,8.85,8.96,207,0,1,0
3,2.37,3.16,8.22,0.54,4.62,8.65,8.74,2.48,2.61,558,1,0,1
2,6.33,4.41,0.8,3.78,1.59,4.14,6.39,9.87,2.5,356,0,0,1
1,7.01,7.23,0.34,6.29,4.36,3.34,3.94,6.18,7.05,366,0,0,1
2,3.5,5.49,9.21,4.36,9.67,8.05,2.2,0.14,3.23,668,1,0,1
2,9.4,4.82,6.17,8.22,6.8,2.62,9.03,3.62,9.85,795,1,0,1
1,5.57,8.08,5.58,0.55,1.63,5.21,8.95,6.52,0.25,577,1,0,1
1,3.12,2.51,0.53,4.34,3.43,9.92,1.73,7.47,6.43,183,0,1,0
1,3.65,0.67,5.32,4.76,3.2,0.36,6.39,2.25,6.78,464,0,0,1
2,4.44,0.41,3.1,3.53,8.39,1.95,6.71,3.16,6.03,384,0,0,1
1,7.77,5.3,5.78,9.81,1.27,6.05,1.79,8.14,2.21,694,1,0,1
2,4.76,3.82,3.9,8.42,9.88,3.31,8.16,4.39,3.59,445,0,0,1
2,1.4,3.4,2.65,9.04,4.63,3.92,0.17,7.37,4.37,212,0,1,0
0,8.81,4.97,8.0,4.77,9.22,4.66,1.99,9.27,6.8,864,1,0,1
1,0.8,3.23,7.9,9.79,3.16,8.12,5.69,4.1,2.79,464,0,0,1
2,6.21,0.16,6.59,8.77,1.66,8.03,7.12,2.06,3.81,658,1,0,1
1,1.57,7.78,8.83,4.77,8.3,5.45,4.84,4.03,3.15,554,1,0,1
3,6.92,4.82,5.85,1.71,8.4,0.31,3.02,0.21,4.71,656,1,0,1
2,9.93,1.82,6.02,8.9,7.61,3.92,5.09,3.86,0.91,811,1,0,1
3,3.79,6.79,1.49,6.65,5.38,8.66,9.23,6.84,4.5,270,0,1,0
2,0.24,5.47,9.04,8.71,3.64,6.02,1.06,6.55,3.69,499,0,0,1
2,2.07,8.25,4.43,0.65,6.36,9.97,7.33,1.3,0.58,344,0,0,1
1,6.45,0.73,7.49,9.2,6.09,6.73,3.23,7.03,8.73,718,1,0,1
3,8.37,8.3,6.9,9.67,8.63,7.62,2.97,5.48,5.69,786,1,0,1
0,9.32,3.08,7.1,3.95,9.46,0.93,5.44,3.51,9.04,840,1,0,1
3,7.95,2.12,7.05,3.25,4.58,7.92,6.41,4.17,1.96,769,1,0,1
2,6.53,9.28,3.98,6.39,4.19,0.37,9.67,6.28,5.55,539,1,0,1
2,2.52,9.33,5.23,8.12,3.47,4.64,0.22,6.5,2.28,409,0,0,1
1,4.36,7.59,6.58,5.6,9.07,2.26,1.03,7.49,9.95,571,1,0,1
0,5.21,8.9,8.8,9.82,8.3,7.08,6.7,9.59,9.26,732,1,0,1
2,1.06,2.98,0.21,5.25,8.41,0.11,0.45,8.61,2.98,65,0,1,0
1,1.53,8.1,0.55,8.51,8.86,6.42,1.62,8.35,0.9,109,0,1,0
0,7.91,8.98,5.47,6.27,6.43,3.66,3.88,9.91,3.67,687,1,0,1
2,2.07,7.36,2.69,2.91,2.37,8.58,7.43,1.22,3.11,250,0,1,0
2,1.41,5.69,4.89,0.75,7.95,8.14,9.54,6.22,0.48,334,0,0,1
3,6.85,4.23,7.96,3.69,2.2,3.61,0.16,8.03,1.59,765,1,0,1
1,5.24,8.52,4.52,2.59,2.89,2.86,4.81,6.94,7.09,504,1,0,1
3,8.36,8.48,3.68,6.22,4.19,1.39,1.19,2.4,8.11,612,1,0,1
0,3.5,9.13,0.35,7.01,1.28,6.28,0.7,4.28,4.2,196,0,1,0
1,2.44,3.76,9.5,0.61,5.33,3.78,6.32,6.34,1.78,631,1,0,1
0,3.9,6.14,4.23,5.46,9.91,7.48,2.76,1.62,1.5,422,0,0,1
1,1.47,7.6,7.17,7.68,2.69,4.75,2.06,4.55,2.65,460,0,0,1
2,6.72,6.38,5.09,8.32,9.82,4.12,5.53,5.04,3.63,606,1,0,1
2,2.53,9.52,1.67,1.46,4.66,5.22,6.8,2.99,9.11,219,0,1,0
1,4.06,6.32,4.56,0.88,2.22,5.6,1.59,5.73,5.52,447,0,0,1
1,0.16,6.71,4.89,1.86,8.65,5.77,0.49,4.41,8.16,273,0,1,0
0,5.04,5.92,5.37,2.59,5.6,3.57,3.83,8.72,6.6,538,1,0,1
0,8.14,2.59,2.22,7.64,9.88,6.88,9.77,7.42,2.2,520,1,0,1
2,5.62,6.69,5.96,9.66,9.11,7.56,6.16,7.5,2.3,599,1,0,1
2,8.49,8.93,9.11,1.24,9.11,2.48,2.53,8.95,5.15,910,1,0,1
0,5.44,7.4,3.31,4.95,0.12,3.87,4.31,4.65,4.96,448,0,0,1
2,0.23,6.98,7.97,2.61,4.02,7.63,9.97,3.69,9.89,442,0,0,1
0,9.61,7.96,5.4,1.52,9.53,8.66,8.64,1.34,1.07,766,1,0,1
0,6.54,5.69,2.61,6.03,7.09,0.89,4.42,4.13,3.57,464,0,0,1
1,5.72,6.14,4.51,2.6,9.12,3.42,8.81,5.93,5.76,526,1,0,1
0,1.88,8.36,3.69,5.43,7.14,4.16,9.23,7.26,9.57,295,0,1,0
0,8.46,6.41,4.9,2.34,7.39,8.19,4.47,2.12,1.95,682,1,0,1
3,0.72,9.65,2.74,8.42,0.61,2.77,7.14,9.81,5.56,187,0,1,0
0,5.3,6.76,7.71,3.52,2.5,4.76,5.15,1.95,6.17,677,1,0,1
1,1.78,2.95,9.77,4.38,0.43,1.7,1.82,6.71,4.13,612,1,0,1
3,9.1,4.25,4.54,1.6,8.69,5.84,6.99,4.76,2.09,693,1,0,1
0,4.41,6.8,7.57,2.36,9.46,5.97,5.03,8.93,3.71,626,1,0,1
2,3.22,3.77,7.05,9.21,5.92,6.8,4.74,0.38,9.42,538,1,0,1
2,1.65,3.77,5.29,6.81,5.67,3.5,4.75,9.44,6.96,366,0,0,1
0,9.14,2.09,4.53,9.72,3.23,8.9,8.4,4.78,1.65,693,1,0,1
2,8.06,3.63,7.79,0.62,8.64,8.96,6.73,3.24,1.31,815,1,0,1
0,7.88,4.32,5.66,0.67,4.11,0.74,5.17,3.27,4.79,693,1,0,1
0,3.39,0.41,5.83,3.1,1.41,4.79,6.65,6.93,5.4,479,0,0,1
3,1.49,7.47,3.31,8.33,0.25,0.65,4.94,2.38,7.16,254,0,1,0
3,8.52,5.4,3.51,7.71,3.83,7.58,4.36,3.25,6.09,610,1,0,1
2,5.64,2.55,2.35,9.47,3.9,2.25,2.68,2.93,0.19,404,0,0,1
3,7.13,6.45,0.79,5.59,7.37,6.67,9.54,5.83,1.3,396,0,0,1
0,0.75,1.59,8.95,2.74,9.37,7.14,6.65,4.25,3.05,517,1,0,1
1,3.17,5.27,8.68,6.42,6.4,1.28,2.58,3.32,4.18,623,1,0,1
0,0.68,4.5,2.96,2.65,6.46,2.28,0.54,3.5,9.9,194,0,1,0
0,2.65,8.13,1.25,9.11,5.48,5.08,6.57,6.51,3.88,202,0,1,0
2,8.67,5.59,2.15,5.52,5.11,5.8,7.4,6.55,5.82,544,1,0,1
0,3.76,9.87,7.81,1.9,6.18,8.91,2.74,0.86,6.9,609,1,0,1
1,7.42,3.72,2.64,8.47,2.84,7.57,6.14,8.35,8.35,508,1,0,1
0,3.49,6.51,9.37,2.7,3.21,9.75,0.12,7.39,8.28,677,1,0,1
0,8.4,4.32,9.92,4.84,3.25,4.73,0.89,6.94,1.57,946,1,0,1
0,4.65,4.32,4.29,7.98,8.61,3.93,7.03,6.58,2.28,461,0,0,1
3,7.96,5.95,7.28,6.08,0.75,1.93,6.31,2.58,5.63,784,1,0,1
1,8.03,0.82,3.79,1.37,5.5,2.5,6.44,7.59,5.33,598,1,0,1
1,5.53,6.28,0.64,2.01,5.08,1.92,4.38,2.03,2.95,309,0,0,1
0,3.64,8.56,6.78,1.89,4.02,8.15,1.61,1.19,9.28,547,1,0,1
3,9.79,7.29,5.55,8.69,2.94,0.49,1.47,8.14,1.08,782,1,0,1
3,9.97,7.46,3.26,0.63,3.52,3.19,6.44,4.66,9.64,668,1,0,1
2,4.37,1.49,1.81,1.23,9.37,4.22,8.74,4.67,7.17,312,0,0,1
2,0.58,9.47,5.53,9.49,3.75,5.41,0.81,4.13,9.58,330,0,0,1
2,0.65,8.22,4.3,1.46,5.89,6.38,8.96,1.17,7.0,267,0,1,0
2,7.35,2.3,4.19,8.19,8.85,2.08,5.36,3.09,7.98,587,1,0,1
1,9.2,9.52,1.3,1.07,9.99,6.37,8.26,3.02,1.01,527,1,0,1
0,4.13,8.21,7.66,2.67,7.2,6.89,0.32,4.74,7.59,618,1,0,1
2,1.72,5.91,3.85,2.93,3.43,2.47,8.82,7.5,6.79,294,0,1,0
1,5.97,8.35,6.91,8.97,2.55,8.08,8.75,3.52,2.49,668,1,0,1
2,2.72,2.13,6.01,4.59,2.54,9.58,5.49,6.83,7.62,457,0,0,1
3,1.59,1.03,7.08,4.95,4.43,8.61,5.62,4.89,6.49,458,0,0,1
1,7.18,3.35,4.91,6.15,1.48,8.08,5.11,4.53,3.42,617,1,0,1
0,3.51,9.42,1.32,7.21,9.33,8.37,1.92,9.92,5.12,248,0,1,0
2,8.46,8.62,5.72,3.49,3.27,3.44,1.17,0.5,1.66,727,1,0,1
1,3.41,6.21,3.91,4.57,5.1,0.89,1.27,4.69,9.73,380,0,0,1
2,2.08,6.42,3.73,4.12,9.2,0.56,7.97,0.94,9.46,305,0,0,1
1,3.08,5.56,4.92,8.54,1.03,2.54,6.4,8.28,8.62,418,0,0,1
1,9.18,0.63,9.99,2.38,8.69,1.0,7.53,6.79,9.09,986,1,0,1
2,7.73,5.01,4.13,8.3,9.35,9.47,4.6,8.96,8.4,604,1,0,1
3,1.95,9.1,6.91,4.49,3.47,0.36,8.57,0.47,7.62,471,0,0,1
1,2.69,5.26,5.26,4.84,9.16,2.97,1.27,1.97,2.88,417,0,0,1
1,2.4,0.97,6.54,1.42,9.44,9.61,1.18,9.62,7.71,469,0,0,1
2,8.53,8.68,4.35,4.02,5.68,8.61,2.97,9.33,6.8,657,1,0,1
0,2.19,8.17,9.88,1.96,8.59,2.39,1.89,5.82,7.52,641,1,0,1
2,2.56,7.39,9.23,6.16,7.72,6.85,1.24,7.16,4.37,624,1,0,1
0,0.13,4.65,5.86,6.87,4.77,8.54,0.66,2.13,9.01,323,0,0,1
3,2.16,6.36,2.1,6.82,2.72,7.49,0.29,5.32,4.74,222,0,1,0
1,2.35,9.26,5.28,8.4,8.37,2.78,1.03,9.13,9.43,403,0,0,1
1,9.54,1.82,9.58,2.91,8.98,7.68,5.39,9.54,8.7,983,1,0,1
0,9.45,3.24,2.22,6.49,9.19,4.71,2.57,6.63,6.74,585,1,0,1
3,3.41,1.11,3.75,3.53,1.92,8.11,6.58,9.27,8.02,369,0,0,1
2,4.63,5.83,0.5,3.93,3.59,9.47,2.48,3.05,4.3,257,0,1,0
2,5.93,7.26,1.68,9.59,5.56,9.78,0.39,9.5,2.97,385,0,0,1
2,1.27,6.37,7.73,8.61,8.78,2.92,0.83,4.26,5.58,480,0,0,1
3,1.77,0.86,3.07,8.69,2.08,6.49,8.65,2.66,1.18,252,0,1,0
2,8.9,2.14,0.9,3.28,3.81,1.32,2.69,2.5,1.03,486,0,0,1
1,8.0,3.32,6.28,3.28,7.61,7.54,6.98,5.17,3.72,731,1,0,1
2,4.56,4.89,1.94,8.47,0.42,9.59,7.69,1.37,6.66,330,0,0,1
3,4.83,1.38,0.13,2.14,1.0,2.95,9.03,8.84,8.34,245,0,1,0
2,9.99,7.08,4.21,1.56,6.93,9.47,2.59,0.47,5.34,720,1,0,1
0,1.84,8.32,0.18,9.05,8.91,7.62,3.12,4.14,6.39,105,0,1,0
0,7.65,7.54,7.6,1.93,4.53,5.63,0.76,9.41,7.3,787,1,0,1
0,0.42,2.48,3.92,6.42,6.43,2.55,3.94,6.62,0.58,232,0,1,0
2,0.41,6.38,7.98,7.23,5.82,7.25,1.42,1.71,5.37,451,0,0,1
3,0.27,8.15,1.54,9.68,9.87,5.58,9.79,1.78,7.47,100,0,1,0
0,8.39,5.21,6.33,8.06,3.49,4.11,6.64,8.43,9.83,754,1,0,1
3,2.24,9.84,3.07,3.64,5.05,6.55,3.68,6.82,3.69,280,0,1,0
0,0.46,3.45,3.29,4.35,0.18,6.88,0.41,7.08,0.68,200,0,1,0
0,9.94,7.14,4.55,6.59,5.22,7.37,5.8,7.03,0.57,736,1,0,1
1,2.72,2.66,1.2,8.7,1.6,0.74,8.13,7.35,9.2,199,0,1,0
2,4.89,1.52,8.23,0.13,0.8,2.18,0.35,3.69,3.28,682,1,0,1
0,8.24,7.89,6.49,0.27,8.09,4.48,9.02,0.21,3.07,757,1,0,1
3,4.34,3.58,1.6,7.13,4.51,7.0,5.59,4.15,7.72,301,0,0,1
0,8.51,1.82,8.13,5.26,8.33,2.23,9.2,8.79,3.18,854,1,0,1
3,3.19,0.88,9.05,2.59,4.39,5.55,8.7,3.47,6.43,642,1,0,1
2,1.59,8.25,0.51,8.84,3.85,4.87,6.75,4.41,5.56,110,0,1,0
2,7.98,5.17,8.8,2.97,1.92,9.1,2.6,3.66,4.58,866,1,0,1
0,8.96,2.26,8.35,6.23,7.98,8.67,1.05,7.97,8.15,889,1,0,1
1,8.61,4.1,9.92,1.77,2.0,9.87,2.4,7.8,8.04,957,1,0,1
3,8.64,5.21,5.89,8.36,1.39,2.05,7.09,2.89,9.46,743,1,0,1
1,8.65,9.3,2.2,6.44,3.8,0.55,5.28,0.6,7.6,548,1,0,1
3,4.61,0.85,9.76,7.33,9.85,7.69,4.02,2.2,3.99,750,1,0,1
3,6.82,2.43,4.79,4.96,0.45,3.62,1.7,9.24,8.16,593,1,0,1
1,6.68,2.75,5.24,3.84,7.1,7.89,7.32,4.39,0.26,610,1,0,1
2,2.38,9.61,1.75,2.81,5.39,6.63,3.58,1.25,9.15,216,0,1,0
0,1.59,1.68,5.54,3.04,4.73,5.0,1.91,8.78,5.43,376,0,0,1
1,2.54,0.44,7.84,3.92,8.72,3.88,2.36,9.42,9.11,545,1,0,1
2,1.13,5.72,0.17,9.71,6.58,4.63,8.1,0.63,1.08,68,0,1,0
0,5.97,4.08,0.66,9.06,0.36,8.5,4.87,2.9,4.64,331,0,0,1
0,2.39,9.64,3.15,4.32,4.53,1.36,2.49,2.28,5.73,291,0,1,0
2,1.56,7.04,0.86,3.88,1.37,5.81,9.88,8.34,4.88,126,0,1,0
1,4.3,1.51,6.17,0.74,8.94,5.9,0.51,1.36,8.68,542,1,0,1
2,9.0,1.67,8.23,6.74,1.1,2.94,6.31,4.7,9.17,884,1,0,1
3,2.42,8.68,5.05,2.26,2.0,3.51,0.79,2.64,4.56,394,0,0,1
2,1.35,1.94,5.91,1.62,1.67,1.27,7.02,0.37,4.09,384,0,0,1
3,5.86,4.95,2.5,5.32,7.7,9.04,4.82,6.31,0.13,425,0,0,1
0,8.36,9.07,9.21,2.32,9.1,7.59,7.44,3.01,8.63,909,1,0,1
3,2.21,1.07,3.89,8.06,7.83,5.14,3.33,3.25,7.85,317,0,0,1
0,0.44,6.21,4.18,7.41,1.93,0.97,4.15,3.4,0.64,249,0,1,0
3,0.7,1.14,1.49,5.14,5.4,3.3,7.0,2.5,6.96,115,0,1,0
2,1.93,9.57,1.56,9.59,9.29,4.01,3.36,9.94,4.52,184,0,1,0
0,6.31,1.82,1.24,10.0,2.49,0.91,7.54,4.37,4.74,377,0,0,1
2,5.53,1.13,8.23,1.91,2.32,5.21,8.84,5.26,3.66,713,1,0,1
2,5.85,8.3,8.37,5.22,3.52,3.39,3.57,6.05,3.14,740,1,0,1
1,1.97,1.8,8.82,0.76,7.38,6.94,3.95,9.29,9.17,570,1,0,1
1,3.98,0.18,2.64,9.03,0.41,6.77,0.31,8.06,4.35,337,0,0,1
0,0.88,0.41,0.41,4.91,3.34,4.76,9.42,6.11,6.87,65,0,1,0
2,4.42,9.02,8.57,0.15,4.89,0.82,8.52,5.57,8.1,681,1,0,1
2,9.73,8.89,2.71,8.06,3.53,6.88,7.08,9.23,3.92,628,1,0,1
2,6.9,4.85,3.33,6.9,1.71,0.91,2.12,6.09,2.63,520,1,0,1
3,7.04,8.64,1.78,1.48,3.84,5.73,8.49,3.98,4.92,446,0,0,1
3,3.27,5.42,3.06,4.86,5.0,5.34,1.77,3.95,5.37,327,0,0,1
0,7.02,0.16,5.89,7.1,7.21,0.51,0.31,3.61,8.16,660,1,0,1
3,2.81,3.33,6.29,0.59,0.93,0.36,7.26,4.26,9.04,477,0,0,1
3,6.9,4.97,0.76,5.67,6.93,2.5,0.49,4.19,7.09,382,0,0,1
3,3.34,1.37,4.76,8.0,5.94,6.99,3.09,4.4,4.0,420,0,0,1
0,8.71,8.02,2.55,9.12,9.67,0.99,8.63,2.16,8.66,569,1,0,1
0,1.57,7.39,3.21,7.47,0.67,1.68,8.75,9.46,2.93,253,0,1,0
3,3.91,7.81,3.01,5.86,1.13,1.28,3.66,2.63,8.03,357,0,0,1
2,7.36,9.75,8.47,7.83,0.79,0.1,3.07,3.56,1.76,821,1,0,1
1,8.0,3.67,8.91,9.47,4.58,4.11,5.3,4.47,3.72,872,1,0,1
0,9.15,0.23,3.98,5.79,4.84,1.79,2.94,0.78,4.51,663,1,0,1
0,2.34,5.37,2.84,8.66,5.37,1.13,2.66,3.82,9.42,270,0,1,0
2,4.48,7.36,2.07,5.87,5.47,4.67,8.65,4.69,3.34,335,0,0,1
3,3.41,0.34,9.97,3.71,2.38,0.48,1.31,3.43,4.97,701,1,0,1
0,4.13,4.66,1.91,2.28,2.99,7.49,6.38,7.04,6.45,308,0,0,1
0,3.32,1.38,7.55,1.84,8.74,9.04,1.35,3.64,7.76,568,1,0,1
0,7.35,3.73,7.89,4.52,2.51,8.78,8.81,1.4,9.62,786,1,0,1
1,9.78,5.71,6.41,1.03,7.97,0.65,1.34,8.41,5.98,827,1,0,1
0,2.04,6.56,7.15,6.94,1.5,8.06,7.76,5.82,6.83,487,0,0,1
0,5.9,1.4,8.61,7.03,3.53,1.47,8.25,1.32,1.87,752,1,0,1
0,3.75,0.84,3.55,9.12,3.37,7.23,9.0,3.75,5.91,375,0,0,1
2,6.78,2.57,3.1,4.78,9.09,5.81,6.03,8.79,7.59,500,0,0,1
1,3.34,2.99,5.74,3.89,7.3,4.26,2.99,2.4,4.83,473,0,0,1
0,3.6,7.83,6.97,9.94,3.04,4.05,7.8,1.08,8.03,554,1,0,1
0,5.46,5.95,3.42,6.57,3.66,6.32,2.48,7.67,5.26,455,0,0,1
0,8.97,4.19,1.2,6.26,3.62,8.52,2.72,0.54,3.22,507,1,0,1
1,3.58,7.76,9.0,0.58,0.36,6.82,4.2,0.73,1.0,662,1,0,1
1,9.47,4.85,6.88,9.78,5.54,6.14,6.18,1.49,0.68,836,1,0,1
2,9.75,3.16,5.27,2.98,8.31,4.5,5.99,3.11,7.44,763,1,0,1
2,8.45,1.03,5.74,3.07,8.66,5.12,9.48,2.78,3.72,723,1,0,1
3,6.55,1.86,0.51,2.84,9.27,2.43,1.0,9.94,2.09,350,0,0,1
2,3.83,0.45,5.33,6.75,4.68,8.23,2.9,9.25,8.79,474,0,0,1
0,1.81,1.68,4.68,2.2,6.45,1.62,2.31,5.52,9.25,340,0,0,1
0,4.51,1.4,2.09,2.84,3.82,4.79,1.47,2.36,4.3,334,0,0,1
0,7.57,3.11,1.32,4.42,0.97,6.93,9.72,3.17,6.14,444,0,0,1
2,3.6,8.6,6.74,5.06,0.9,7.72,3.96,1.74,0.64,543,1,0,1
2,7.87,2.58,6.73,7.18,9.9,8.74,7.56,3.4,0.43,749,1,0,1
3,3.52,5.82,3.95,7.73,1.57,7.16,9.29,0.94,7.35,388,0,0,1
3,4.21,2.49,8.95,5.04,6.91,4.94,2.14,9.83,5.29,688,1,0,1
0,5.94,6.2,6.72,5.86,8.5,0.61,9.04,2.82,7.52,655,1,0,1
1,3.4,9.21,8.12,9.55,7.82,6.95,4.03,3.43,0.35,607,1,0,1
3,7.07,8.84,8.66,7.44,4.84,5.13,8.07,6.86,6.82,816,1,0,1
1,7.56,4.09,2.25,2.59,8.56,5.39,1.45,6.61,5.16,494,0,0,1
0,0.51,4.91,5.8,8.93,4.43,6.6,4.05,5.63,8.03,338,0,0,1
1,1.03,2.48,1.16,5.32,4.58,6.7,6.01,3.66,0.21,114,0,1,0
1,0.35,3.9,6.87,2.66,0.66,0.27,0.26,3.52,9.39,387,0,0,1
2,6.78,2.33,4.57,8.93,5.73,9.07,2.1,9.22,7.24,579,1,0,1
0,3.07,4.23,1.1,6.52,5.53,7.25,6.64,2.74,2.47,212,0,1,0
1,8.48,8.44,8.72,5.09,5.52,9.61,7.78,3.9,6.39,888,1,0,1
2,4.15,8.46,5.17,7.16,6.54,4.39,1.91,9.04,7.45,485,0,0,1
3,6.58,6.55,8.36,2.91,5.98,3.81,2.73,8.41,6.06,775,1,0,1
2,9.31,4.15,8.63,4.94,3.44,7.14,6.11,2.19,7.27,922,1,0,1
2,6.86,1.25,1.77,6.24,7.26,8.51,4.25,7.97,3.51,432,0,0,1
0,9.82,7.27,5.46,5.53,8.57,4.73,3.98,7.44,3.09,779,1,0,1
3,4.69,6.39,3.82,2.23,4.37,6.96,2.44,0.8,7.62,438,0,0,1
